User ID,Timestamp,Age,Gender,Location,Languages Spoken,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Skill Embedding,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Project Keywords,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Preferred Roles,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
cec8f91c-6b5b-42ff-ae5a-3b1041526bc1,2024-12-19 06:18:52.903989,26,Other,Pune,"Tamil, Marathi",61.08,83.27,Science,BTech Mechanical,6.55,MBA,9.13,BCA,0.88,"TensorFlow, PyTorch",0.7,"Creativity, Adaptability",9.5,auto,5,1,174,Course list,9,1,Project description,9,Full-time,Entry Level,Work detail,0.9,0.6,0.9,0.9,0.7,0.3,Creative,"Hybrid, Office","Manufacturing, Healthcare, Finance, Consulting",Backend Developer,5,3,3,3,4,Student,Backend Developer
99a46869-e29f-4f93-9388-1b9638eb058e,2025-09-23 06:18:52.904076,49,Other,Chennai,"Punjabi, Malayalam, Bengali, English",66.88,90.43,Arts,BBA,6.79,MSc,8.57,MTech,0.9,"AWS, Docker",0.3,"Communication, Teamwork",8.4,auto,0,3,417,Course list,3,5,Project description,176,"Internship, Full-time",Senior Level,Work detail,0.1,0.7,0.8,0.3,0.6,0.8,Creative,Flexible,E-commerce,Frontend Developer,4,3,1,5,5,Working Professional,Frontend Developer
b97fe203-f5e3-45fe-9368-96e43955bba8,2025-09-04 06:18:52.904152,25,Female,Jaipur,"Hindi, English, Marathi, Tamil",82.57,62.99,Science,BBA,6.59,MTech,6.1,BTech,0.79,"React, Node.js",0.9,"Creativity, Adaptability",6.3,auto,13,3,463,Course list,12,5,Project description,13,"Freelance, Part-time",Entry Level,Work detail,0.7,0.5,0.2,0.8,0.8,0.7,Creative,Office,E-commerce,Designer,4,2,2,4,3,Student,Designer
f90324f2-a023-446b-a115-2027e63831b0,2025-03-03 06:18:52.904251,31,Other,Guwahati,"Kannada, Marathi",83.02,62.25,Science,BBA,8.06,MBA,8.38,BTech,0.97,"TensorFlow, PyTorch",0.5,"Creativity, Adaptability",5.8,auto,29,4,296,Course list,8,3,Project description,94,"Internship, Freelance",Senior Level,Work detail,0.4,0.4,0.6,0.7,0.3,0.6,Technical,"Hybrid, Remote","Retail, Manufacturing, Technology",Frontend Developer,1,5,5,3,5,Working Professional,Frontend Developer
8f81e00c-5329-44c3-a78f-99a4b8a57cae,2025-04-14 06:18:52.904344,32,Other,Nagpur,"Bengali, English",55.16,60.52,Commerce,BCA,8.04,MCA,7.1,MA,0.86,"AWS, Docker",0.7,"Communication, Teamwork",8.7,auto,13,4,128,Course list,6,5,Project description,39,"Internship, Full-time",Mid Level,Work detail,0.4,0.1,0.3,0.3,0.5,0.9,Creative,"Hybrid, Flexible","Finance, Technology, Retail",Backend Developer,3,3,1,1,3,Working Professional,Backend Developer
c2b816d9-dff5-4302-a98e-e5e84ddafd7b,2025-05-05 06:18:52.904414,21,Female,Pune,Hindi,94.72,66.31,Commerce,BTech CSE,8.1,MTech,6.88,PhD,0.72,"TensorFlow, PyTorch",0.5,"Leadership, Problem Solving",8.0,auto,26,2,189,Course list,6,4,Project description,11,Full-time,Entry Level,Work detail,0.7,0.4,0.6,0.1,0.4,0.1,Other,"Office, Hybrid","Finance, Manufacturing, E-commerce",Data Analyst,3,2,3,1,2,Student,Data Analyst
dde3b980-dce6-407f-8c06-1f0631f83b2a,2025-03-31 06:18:52.904494,33,Female,Guwahati,"Bengali, Marathi",69.81,56.0,Commerce,BTech Mechanical,7.01,None,0.0,PhD,0.68,"Python, JavaScript",0.3,"Communication, Teamwork",7.9,auto,29,4,459,Course list,12,2,Project description,75,Freelance,Mid Level,Work detail,1.0,0.1,0.1,0.4,0.9,0.5,Other,"Remote, Flexible","Technology, Finance, Consulting",Software Engineer,2,1,1,3,4,Working Professional,Software Engineer
aa45ed52-d7d8-420c-8163-0078de0dbfd2,2025-03-10 06:18:52.904570,42,Male,Guwahati,"Tamil, Kannada",73.52,61.78,Arts,BA English,7.16,MSc,8.74,BSc,0.88,"Python, JavaScript",0.3,"Communication, Teamwork",7.4,auto,16,2,267,Course list,10,4,Project description,53,Internship,Mid Level,Work detail,0.2,0.3,0.7,0.7,0.7,0.2,Technical,Office,Manufacturing,AI Engineer,1,2,4,4,1,Working Professional,AI Engineer
351b9612-3b70-468d-8f0d-fe2f4de97e7d,2025-06-16 06:18:52.904655,18,Female,Lucknow,"Hindi, Tamil, Bengali, Gujarati",93.68,62.84,Science,BSc Physics,9.46,MCA,7.87,BSc,0.48,"TensorFlow, PyTorch",0.6,"Communication, Teamwork",5.7,auto,10,2,273,Course list,9,3,Project description,9,Freelance,Entry Level,Work detail,0.9,0.8,0.1,0.6,0.8,0.7,Business,Flexible,Finance,Software Engineer,2,4,1,4,2,Student,Software Engineer
3a08f38d-e715-41b8-84c5-f4300314a142,2025-01-12 06:18:52.904767,35,Female,Delhi,"Gujarati, English, Malayalam",56.21,87.69,Commerce,BTech CSE,6.58,MSc,6.84,ME,0.81,"TensorFlow, PyTorch",0.5,"Leadership, Problem Solving",8.7,auto,6,5,177,Course list,1,3,Project description,66,"Internship, Part-time",Mid Level,Work detail,0.5,0.5,0.1,0.2,0.6,0.4,Technical,"Remote, Hybrid",E-commerce,Frontend Developer,2,3,2,2,1,Working Professional,Frontend Developer
b000dc69-1ec4-4bf6-b3d8-c05604e1a5af,2025-02-16 06:18:52.904862,36,Other,Bhopal,"Marathi, Bengali",63.58,84.11,Arts,BSc Math,8.28,MCA,6.77,MSc,0.79,"TensorFlow, PyTorch",0.3,"Creativity, Adaptability",9.9,auto,12,4,473,Course list,12,5,Project description,126,"Part-time, Full-time",Senior Level,Work detail,0.4,0.5,0.2,0.9,0.8,0.2,Other,Hybrid,Finance,AI Engineer,5,5,1,4,4,Working Professional,AI Engineer
5cfaecea-807b-4d80-b5e7-b802aa69f91f,2025-03-23 06:18:52.904952,36,Female,Ahmedabad,"Kannada, Bengali, Telugu",75.14,79.23,Commerce,BBA,7.38,MTech,9.12,BCom,0.78,"Python, JavaScript",0.9,"Communication, Teamwork",7.9,auto,7,2,264,Course list,12,1,Project description,96,"Full-time, Freelance",Senior Level,Work detail,0.9,0.0,0.6,0.2,0.0,0.8,Business,"Hybrid, Office","Manufacturing, Consulting",Data Analyst,1,4,3,4,1,Working Professional,Data Analyst
9ce06b51-fc8d-47ac-a3e0-fc75a7177a55,2025-03-08 06:18:52.905048,27,Other,Ahmedabad,"Malayalam, Gujarati",81.1,70.27,Arts,BA English,7.44,None,0.0,MCom,0.44,"SQL, MongoDB",0.4,"Leadership, Problem Solving",5.2,auto,25,4,471,Course list,4,5,Project description,2,Freelance,Entry Level,Work detail,0.7,0.5,0.1,0.4,0.8,0.2,Business,Remote,"Consulting, Finance, Manufacturing",Data Analyst,4,4,2,3,2,Student,Data Analyst
73a9a921-8790-4dfa-be14-1f453f444996,2025-05-24 06:18:52.905136,19,Other,Kolkata,Telugu,89.02,89.11,Commerce,BTech CSE,6.89,None,0.0,MTech,0.46,"TensorFlow, PyTorch",0.7,"Leadership, Problem Solving",5.8,auto,21,5,17,Course list,0,1,Project description,11,Full-time,Entry Level,Work detail,0.2,0.3,0.1,0.7,0.1,0.1,Other,Office,"Manufacturing, E-commerce, Technology",Frontend Developer,1,5,5,2,5,Student,Frontend Developer
5403a927-4dcb-4d8b-a07b-efd48de3609b,2025-03-07 06:18:52.905213,30,Female,Chennai,"English, Marathi, Hindi, Gujarati",80.22,92.43,Science,BTech CSE,8.23,MTech,6.73,MA,0.83,"SQL, MongoDB",0.8,"Leadership, Problem Solving",9.6,auto,25,3,96,Course list,4,4,Project description,104,Part-time,Senior Level,Work detail,0.6,0.5,0.1,0.5,1.0,0.9,Technical,"Remote, Flexible","Consulting, Technology, Healthcare",Software Engineer,3,3,5,4,5,Working Professional,Software Engineer
e27d60ef-e291-4649-8178-975dce196223,2025-09-22 06:18:52.905454,38,Male,Nagpur,"English, Hindi",81.73,92.42,Commerce,BTech CSE,9.35,MBA,7.67,MSc,0.58,"React, Node.js",0.5,"Leadership, Problem Solving",6.0,auto,8,5,255,Course list,12,1,Project description,27,Internship,Mid Level,Work detail,0.9,0.1,0.2,0.4,0.2,0.3,Business,"Remote, Hybrid","Healthcare, Retail, Technology",Frontend Developer,1,1,2,1,2,Working Professional,Frontend Developer
02a2d794-edd7-4da4-952c-f7eb4c34c665,2025-04-11 06:18:52.905571,28,Male,Ahmedabad,"Kannada, English, Punjabi",94.15,73.79,Science,BSc Physics,8.02,MTech,9.21,MA,0.54,"React, Node.js",0.5,"Creativity, Adaptability",7.9,auto,3,3,354,Course list,12,1,Project description,5,"Freelance, Internship",Entry Level,Work detail,0.2,0.4,0.2,0.4,0.4,0.6,Business,Flexible,"Finance, Technology, Retail, Manufacturing",Project Manager,5,2,5,2,4,Student,Project Manager
82e25b55-7504-4c22-9b8b-21541893054c,2025-10-24 06:18:52.905647,26,Male,Nagpur,"Hindi, Gujarati, Kannada",89.06,55.62,Arts,BTech Mechanical,9.5,None,0.0,MTech,0.57,"SQL, MongoDB",0.6,"Leadership, Problem Solving",7.8,auto,12,4,388,Course list,9,1,Project description,10,"Internship, Freelance",Entry Level,Work detail,0.3,0.9,0.1,0.2,0.7,0.4,Technical,"Remote, Hybrid","Consulting, Retail, E-commerce",Data Analyst,5,3,1,5,5,Student,Data Analyst
7791e526-385f-4f16-8c83-dcc7a2eb5ef4,2025-04-24 06:18:52.905720,41,Female,Pune,Hindi,86.85,62.0,Arts,BBA,9.59,MSc,7.92,ME,0.99,"SQL, MongoDB",0.7,"Communication, Teamwork",6.9,auto,1,2,23,Course list,9,2,Project description,94,Freelance,Senior Level,Work detail,0.8,0.4,0.7,0.8,0.1,0.2,Business,Hybrid,Finance,Software Engineer,3,4,4,2,3,Working Professional,Software Engineer
31f3931b-6676-48c9-9bd9-c8e63121ce36,2025-02-11 06:18:52.905816,41,Other,Mumbai,"Telugu, Tamil, Marathi, Bengali",82.56,56.41,Arts,BCA,7.14,MSc,9.35,BE,0.44,"React, Node.js",1.0,"Creativity, Adaptability",6.2,auto,13,3,26,Course list,12,1,Project description,236,Internship,Senior Level,Work detail,0.8,0.6,0.3,0.1,0.2,0.1,Creative,Hybrid,"Finance, Technology",AI Engineer,1,5,1,5,1,Working Professional,AI Engineer
d6b8ddf7-84fa-40a9-962b-db763f4498c7,2025-04-29 06:18:52.905915,27,Female,Nagpur,"Marathi, Gujarati",68.13,88.91,Commerce,BTech Mechanical,9.47,MCA,8.77,MCA,0.95,"React, Node.js",0.9,"Communication, Teamwork",6.7,auto,10,3,146,Course list,7,5,Project description,21,"Full-time, Freelance",Entry Level,Work detail,0.8,0.2,0.9,0.6,0.4,0.1,Other,Hybrid,Manufacturing,Project Manager,2,2,5,4,5,Student,Project Manager
bf709319-16c3-4484-acd7-b3c4ae08097a,2025-05-21 06:18:52.906001,44,Other,Lucknow,"English, Punjabi, Gujarati",80.77,61.09,Science,BSc Physics,8.32,MCA,6.61,BTech,0.53,"React, Node.js",0.4,"Creativity, Adaptability",7.9,auto,3,5,345,Course list,4,4,Project description,227,Full-time,Senior Level,Work detail,1.0,0.6,0.4,0.5,0.7,0.9,Business,"Remote, Hybrid","Finance, Manufacturing, Technology, Consulting",Frontend Developer,4,4,5,2,4,Working Professional,Frontend Developer
3d196a26-4fed-4af2-9f9a-9d50bcc6beff,2025-10-22 06:18:52.906102,44,Male,Guwahati,"English, Telugu, Punjabi",63.68,56.4,Commerce,BBA,9.03,MBA,9.69,MSc,0.84,"AWS, Docker",0.5,"Communication, Teamwork",5.4,auto,28,5,352,Course list,2,1,Project description,31,Internship,Mid Level,Work detail,0.7,0.8,0.1,0.0,0.3,0.7,Creative,Hybrid,"Manufacturing, Healthcare, Technology, Finance",Frontend Developer,3,5,5,3,5,Working Professional,Frontend Developer
028e95f4-43eb-4e62-8a26-34757d193d29,2025-08-28 06:18:52.906219,36,Female,Nagpur,"Marathi, English, Kannada",85.09,64.87,Arts,BCA,6.56,None,0.0,BTech,0.56,"React, Node.js",0.9,"Communication, Teamwork",6.9,auto,4,3,57,Course list,8,4,Project description,179,"Internship, Part-time",Senior Level,Work detail,0.4,0.4,0.7,1.0,0.0,0.5,Technical,"Office, Remote",E-commerce,Data Analyst,1,5,1,1,5,Working Professional,Data Analyst
d713629e-9544-4a18-abe0-1f26bd50527e,2025-06-16 06:18:52.906308,21,Female,Ahmedabad,"Punjabi, Telugu, Malayalam",74.43,56.29,Science,BSc Physics,8.97,MBA,9.33,BA,0.98,"AWS, Docker",0.6,"Leadership, Problem Solving",7.9,auto,13,5,65,Course list,11,3,Project description,11,"Full-time, Internship",Entry Level,Work detail,1.0,0.7,0.6,1.0,0.0,1.0,Technical,"Flexible, Hybrid",Healthcare,Data Analyst,3,2,5,4,3,Student,Data Analyst
94071f44-ad58-4bf4-9959-16790cc8293e,2025-03-13 06:18:52.906410,38,Other,Bhopal,"Gujarati, Marathi",84.93,71.27,Arts,BCom,6.59,MTech,9.15,BCA,0.54,"Python, JavaScript",0.5,"Leadership, Problem Solving",6.3,auto,3,2,231,Course list,11,5,Project description,189,Full-time,Senior Level,Work detail,0.4,1.0,1.0,0.9,0.9,0.8,Creative,"Hybrid, Flexible",E-commerce,AI Engineer,5,2,4,1,4,Working Professional,AI Engineer
ab72a0fe-1f8f-414a-8d86-828a093b997e,2025-10-23 06:18:52.906493,23,Male,Jaipur,"Kannada, Telugu, Tamil, Hindi",55.57,63.35,Commerce,BCA,8.45,MSc,6.16,BSc,0.49,"TensorFlow, PyTorch",0.9,"Creativity, Adaptability",6.9,auto,26,5,466,Course list,7,2,Project description,1,Full-time,Entry Level,Work detail,0.3,0.2,0.5,0.4,0.6,0.8,Other,"Remote, Flexible","Technology, Consulting, Healthcare, E-commerce",Software Engineer,3,2,4,4,5,Student,Software Engineer
681f4afc-b41d-47de-b48b-add8edd67f52,2025-05-12 06:18:52.906598,30,Other,Pune,"Malayalam, Punjabi, Telugu, Kannada",80.96,65.17,Arts,BCA,9.47,MSc,8.08,BCom,0.82,"AWS, Docker",0.7,"Communication, Teamwork",7.5,auto,24,5,24,Course list,2,3,Project description,102,Freelance,Senior Level,Work detail,0.2,0.5,0.7,0.4,0.6,0.8,Business,"Flexible, Office","Healthcare, E-commerce, Finance, Manufacturing",Frontend Developer,3,1,4,2,4,Working Professional,Frontend Developer
209def3d-1fd6-437b-9a2c-f31f2cd7cd86,2025-06-07 06:18:52.906669,28,Other,Jaipur,Bengali,74.39,79.45,Commerce,BSc Math,7.56,MCA,7.52,MBA,0.66,"React, Node.js",0.6,"Communication, Teamwork",7.7,auto,4,5,328,Course list,11,2,Project description,3,"Part-time, Internship",Entry Level,Work detail,0.9,0.8,0.8,0.7,0.8,0.5,Other,Remote,"Finance, Technology",Designer,2,1,1,3,2,Student,Designer
3f0b4799-4e87-481d-9831-c82b88ffeb5e,2025-04-10 06:18:52.906740,45,Other,Jaipur,Tamil,58.16,79.47,Science,BTech CSE,7.22,MCA,6.3,BTech,0.65,"React, Node.js",0.6,"Creativity, Adaptability",9.4,auto,22,4,430,Course list,6,2,Project description,230,Full-time,Senior Level,Work detail,0.5,0.4,0.2,0.4,0.7,0.9,Other,Hybrid,"Consulting, E-commerce, Manufacturing, Healthcare",Project Manager,2,3,4,4,3,Working Professional,Project Manager
2c4951c2-c7de-493f-88c6-cb2d7d6c6297,2025-10-05 06:18:52.906823,25,Female,Mumbai,"Gujarati, Kannada, Marathi",58.81,72.47,Science,BTech CSE,9.0,MCA,7.21,BCA,0.69,"TensorFlow, PyTorch",0.6,"Leadership, Problem Solving",7.4,auto,30,3,413,Course list,1,3,Project description,5,Freelance,Entry Level,Work detail,0.2,0.6,0.9,0.1,0.5,0.4,Business,Remote,Finance,Frontend Developer,3,4,2,5,5,Student,Frontend Developer
c71f19d4-c16c-4c48-a304-501102a7944c,2025-01-23 06:18:52.906924,50,Female,Kochi,"Malayalam, Bengali, Telugu",72.88,82.36,Commerce,BSc Physics,9.12,MBA,8.01,MA,0.47,"React, Node.js",0.9,"Leadership, Problem Solving",7.3,auto,21,5,199,Course list,1,3,Project description,39,"Freelance, Full-time",Mid Level,Work detail,0.9,0.8,0.3,0.4,0.2,0.9,Business,"Flexible, Office",E-commerce,Data Analyst,5,4,3,4,5,Working Professional,Data Analyst
355e8be7-5bc7-460e-9534-b0cdfff80b90,2025-05-25 06:18:52.907029,40,Male,Kochi,Punjabi,89.4,74.62,Science,BTech Mechanical,6.67,MBA,8.92,BE,0.69,"TensorFlow, PyTorch",1.0,"Communication, Teamwork",9.3,auto,3,3,285,Course list,6,5,Project description,39,Part-time,Mid Level,Work detail,0.6,0.1,0.3,0.3,0.6,0.1,Technical,Remote,"Healthcare, Manufacturing, E-commerce, Consulting",Frontend Developer,2,1,1,2,5,Working Professional,Frontend Developer
96015f5e-3651-4eac-ae89-976ec3668574,2025-04-16 06:18:52.907120,22,Female,Lucknow,"Punjabi, Tamil, Gujarati, Malayalam",67.79,87.39,Commerce,BBA,9.37,MSc,8.7,MTech,0.54,"Python, JavaScript",1.0,"Creativity, Adaptability",9.1,auto,0,4,135,Course list,11,5,Project description,20,Part-time,Entry Level,Work detail,0.3,0.9,0.8,0.6,0.2,0.5,Creative,"Office, Flexible","E-commerce, Consulting, Technology, Healthcare",Data Analyst,1,5,3,4,4,Student,Data Analyst
69913f41-1b7a-43c3-8311-02f77f414406,2025-10-07 06:18:52.907217,42,Female,Indore,"Marathi, Tamil, Kannada",89.69,74.37,Arts,BSc Physics,9.63,MTech,9.68,BSc,0.4,"TensorFlow, PyTorch",1.0,"Creativity, Adaptability",6.4,auto,2,2,191,Course list,8,3,Project description,78,Freelance,Mid Level,Work detail,0.7,0.7,0.4,0.6,0.5,0.9,Business,Hybrid,"Manufacturing, Healthcare, Technology, Finance",Data Analyst,2,3,5,4,5,Working Professional,Data Analyst
b02506f0-28e9-47b3-803b-a9475310e87a,2025-06-12 06:18:52.907318,42,Other,Nagpur,English,80.76,91.4,Arts,BCom,7.43,None,0.0,MA,0.5,"SQL, MongoDB",0.7,"Leadership, Problem Solving",9.4,auto,23,4,130,Course list,4,2,Project description,171,"Part-time, Freelance",Senior Level,Work detail,0.7,0.9,0.5,0.7,0.2,0.9,Creative,"Hybrid, Flexible","Consulting, Finance, E-commerce, Retail",Backend Developer,2,2,2,4,3,Working Professional,Backend Developer
22178006-5727-4fab-9c93-c57a3d9931fc,2025-01-01 06:18:52.907389,36,Male,Chennai,"Malayalam, Telugu, Marathi",65.92,59.24,Science,BSc Math,7.03,MSc,9.12,BCA,0.41,"React, Node.js",0.6,"Communication, Teamwork",6.5,auto,27,2,285,Course list,12,5,Project description,29,Internship,Mid Level,Work detail,0.6,0.9,0.1,0.5,0.4,0.8,Other,"Hybrid, Office","Manufacturing, Retail, Consulting",Project Manager,4,4,4,3,2,Working Professional,Project Manager
5bedaddf-1225-4a08-a764-68daf9f0378e,2025-08-18 06:18:52.907475,42,Male,Lucknow,"Tamil, English, Marathi",76.32,57.04,Arts,BTech CSE,7.09,MCA,7.76,Diploma,0.6,"Python, JavaScript",0.5,"Communication, Teamwork",5.6,auto,3,2,326,Course list,5,3,Project description,143,"Freelance, Full-time",Senior Level,Work detail,0.5,0.6,0.0,0.5,0.9,0.6,Other,"Office, Remote","Technology, Consulting, Retail, Finance",Software Engineer,4,5,1,1,3,Working Professional,Software Engineer
788c4d05-c11d-449a-9cd6-0a333270ec94,2025-01-03 06:18:52.907553,25,Female,Lucknow,Gujarati,86.83,73.16,Commerce,BCom,8.73,None,0.0,ME,0.81,"React, Node.js",0.4,"Leadership, Problem Solving",7.4,auto,15,2,482,Course list,10,3,Project description,4,"Full-time, Internship",Entry Level,Work detail,0.0,0.6,0.5,0.3,0.2,0.2,Creative,"Remote, Hybrid","Retail, Consulting, Healthcare, Finance",Project Manager,1,2,5,4,3,Student,Project Manager
41d51a6b-99bc-43b6-bc16-c4d83cc65f9a,2025-05-21 06:18:52.907648,35,Female,Jaipur,"Kannada, Bengali, Gujarati",91.03,91.03,Science,BTech CSE,7.73,None,0.0,BE,0.65,"React, Node.js",0.8,"Communication, Teamwork",9.1,auto,5,2,9,Course list,8,1,Project description,162,Part-time,Senior Level,Work detail,0.1,0.6,0.7,0.3,0.7,0.8,Technical,"Office, Hybrid",Finance,Software Engineer,1,2,3,3,5,Working Professional,Software Engineer
a9233703-e97f-43b6-9b80-b6f4f37aaa5e,2025-05-06 06:18:52.907722,43,Male,Pune,"English, Gujarati, Hindi",79.91,93.69,Arts,BBA,7.37,MBA,7.34,BTech,0.48,"Python, JavaScript",0.9,"Creativity, Adaptability",9.2,auto,25,2,29,Course list,0,5,Project description,106,Part-time,Senior Level,Work detail,0.8,0.9,0.6,0.0,0.9,0.3,Other,"Remote, Office","E-commerce, Finance, Retail",Software Engineer,1,2,3,4,3,Working Professional,Software Engineer
faa3b33e-58a4-4ad0-b64a-6f5121a3b452,2025-08-12 06:18:52.907808,29,Other,Pune,"Gujarati, Hindi, English, Telugu",89.79,75.62,Arts,BTech Mechanical,8.07,None,0.0,PhD,0.53,"TensorFlow, PyTorch",0.7,"Leadership, Problem Solving",8.6,auto,26,5,372,Course list,12,4,Project description,43,"Internship, Freelance",Mid Level,Work detail,0.0,0.4,0.2,0.2,0.5,0.9,Business,"Flexible, Office","Manufacturing, Retail, Healthcare, E-commerce",AI Engineer,3,5,2,4,2,Working Professional,AI Engineer
197aa218-f90e-4d62-93f2-66fbbf768fab,2025-07-29 06:18:52.907889,23,Other,Bhopal,"Kannada, Punjabi, Malayalam, English",87.62,62.91,Science,BCA,6.81,MBA,6.72,BCom,0.49,"SQL, MongoDB",1.0,"Leadership, Problem Solving",8.3,auto,27,2,164,Course list,1,5,Project description,12,"Internship, Part-time",Entry Level,Work detail,0.7,0.8,0.5,0.4,0.5,0.4,Other,"Office, Flexible",Technology,Designer,2,4,2,1,5,Student,Designer
aff04e4f-89b4-4684-aece-bc65f37bce0e,2025-02-02 06:18:52.907975,36,Other,Hyderabad,Punjabi,80.21,80.28,Arts,BTech CSE,9.0,None,0.0,MA,0.78,"AWS, Docker",0.8,"Creativity, Adaptability",5.4,auto,0,1,404,Course list,6,5,Project description,170,Internship,Senior Level,Work detail,0.9,0.2,0.9,0.5,0.7,0.5,Other,"Flexible, Remote","E-commerce, Manufacturing",Data Analyst,2,3,5,2,2,Working Professional,Data Analyst
b030fd03-2ab1-4f2f-ab46-b7fc942a3f0a,2024-12-31 06:18:52.908079,50,Female,Indore,"Punjabi, Tamil, Telugu",72.87,60.76,Arts,BCA,9.31,MCA,7.98,PhD,0.51,"TensorFlow, PyTorch",0.3,"Creativity, Adaptability",7.2,auto,8,2,373,Course list,10,3,Project description,64,"Part-time, Freelance",Mid Level,Work detail,0.6,0.1,0.0,0.2,0.8,0.6,Creative,"Office, Flexible","E-commerce, Manufacturing, Retail",Data Analyst,5,4,2,5,2,Working Professional,Data Analyst
bb48776f-35e8-4ac0-8a79-05e79d1eec33,2025-03-14 06:18:52.908170,27,Other,Indore,"Kannada, Telugu, English",73.01,70.64,Science,BCA,7.25,MTech,8.73,MSc,0.47,"Python, JavaScript",1.0,"Creativity, Adaptability",6.9,auto,28,3,66,Course list,11,4,Project description,2,Full-time,Entry Level,Work detail,0.3,0.8,1.0,0.5,0.3,0.4,Business,Flexible,"Manufacturing, Consulting, Retail, Technology",AI Engineer,1,2,3,1,2,Student,AI Engineer
f649dee7-5c9e-404e-8ecf-4d33eb86511c,2025-02-08 06:18:52.908248,29,Other,Patna,"Punjabi, Hindi",94.74,57.44,Commerce,BCA,7.4,MBA,8.93,MA,0.76,"AWS, Docker",0.8,"Leadership, Problem Solving",6.8,auto,16,3,451,Course list,3,2,Project description,17,"Part-time, Full-time",Entry Level,Work detail,0.1,0.2,0.3,0.1,0.9,0.2,Creative,"Office, Hybrid",Consulting,Software Engineer,5,1,2,1,4,Working Professional,Software Engineer
62669b9f-b707-4b42-82a7-ce8ddc971919,2025-04-18 06:18:52.908357,48,Other,Bengaluru,"Kannada, Tamil",76.85,89.34,Science,BA English,7.79,None,0.0,MCA,0.53,"SQL, MongoDB",0.6,"Leadership, Problem Solving",7.8,auto,2,1,9,Course list,11,3,Project description,244,"Internship, Freelance",Senior Level,Work detail,0.1,0.1,0.6,0.2,0.1,0.9,Business,"Office, Remote","Manufacturing, E-commerce",Backend Developer,1,1,1,2,3,Working Professional,Backend Developer
abb3f707-1cf8-4fef-97a3-4f3430a5da32,2025-09-12 06:18:52.908436,23,Male,Jaipur,"Hindi, English, Gujarati, Bengali",68.56,76.1,Commerce,BCom,7.51,MSc,7.95,MCom,0.59,"SQL, MongoDB",0.8,"Communication, Teamwork",8.8,auto,13,2,195,Course list,11,1,Project description,18,Freelance,Entry Level,Work detail,0.4,0.0,0.2,0.7,0.1,0.1,Other,Flexible,"Technology, Finance, Healthcare",Software Engineer,2,5,3,1,1,Student,Software Engineer
be9a0cb7-3f91-455a-bdd6-0013efcabe65,2025-07-18 06:18:52.908516,39,Other,Bhopal,"Punjabi, Gujarati, Marathi",62.44,85.29,Science,BTech CSE,6.5,MCA,7.03,BA,0.75,"AWS, Docker",0.9,"Creativity, Adaptability",8.4,auto,26,1,241,Course list,6,3,Project description,40,Full-time,Mid Level,Work detail,0.1,1.0,0.7,0.8,0.7,0.2,Other,"Office, Remote","Healthcare, Finance",Software Engineer,5,5,1,5,2,Working Professional,Software Engineer
7f384b44-30e8-4118-ac95-e3a2e39633e1,2024-11-22 06:18:52.908590,24,Female,Guwahati,"Punjabi, Bengali, Tamil",92.07,67.16,Science,BTech Mechanical,7.48,MCA,7.41,BTech,0.88,"SQL, MongoDB",0.3,"Leadership, Problem Solving",7.2,auto,16,3,129,Course list,12,2,Project description,3,"Full-time, Part-time",Entry Level,Work detail,0.3,0.0,0.3,0.3,0.5,0.2,Creative,Flexible,"Technology, Healthcare",Project Manager,3,4,5,5,4,Student,Project Manager
54b20d8f-6a5f-48ed-b9c7-e185578a57e6,2025-05-02 06:18:52.908673,29,Other,Lucknow,"Tamil, Bengali, Malayalam",85.67,55.09,Commerce,BTech CSE,8.11,None,0.0,ME,0.9,"AWS, Docker",0.6,"Creativity, Adaptability",6.6,auto,6,4,249,Course list,3,2,Project description,91,"Freelance, Full-time",Senior Level,Work detail,0.9,0.3,0.6,0.6,1.0,0.3,Other,"Office, Flexible","Consulting, E-commerce, Technology, Finance",Data Analyst,3,4,3,4,1,Working Professional,Data Analyst
c73c0ae5-d7b7-4687-bb42-3f39e04da362,2025-11-18 06:18:52.908769,42,Female,Mumbai,"English, Bengali, Punjabi, Tamil",58.9,79.87,Science,BA English,7.57,None,0.0,BTech,0.66,"SQL, MongoDB",0.7,"Leadership, Problem Solving",9.5,auto,2,5,260,Course list,12,1,Project description,240,"Internship, Part-time",Senior Level,Work detail,0.1,0.1,0.2,0.1,0.4,0.6,Business,"Flexible, Remote","Healthcare, Technology, Retail, Finance",AI Engineer,2,5,5,1,3,Working Professional,AI Engineer
